file_name;column;value;flag_details
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;0;Value '0' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;1;Value '1' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;2;Value '2' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;3;Value '3' is not a decimal number
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.13;Value '.13' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.73;Value '.73' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.53;Value '.53' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.2;Value '.2' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.15;Value '.15' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.8;Value '.8' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.1;Value '.1' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.25;Value '.25' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.12;Value '.12' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.024;Value '.024' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.18;Value '.18' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.54;Value '.54' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.27;Value '.27' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.006;Value '.006' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.34;Value '.34' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.23;Value '.23' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.5;Value '.5' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.01;Value '.01' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.56;Value '.56' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.52;Value '.52' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.36;Value '.36' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.034;Value '.034' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.79;Value '.79' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.58;Value '.58' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.88;Value '.88' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.87;Value '.87' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.16;Value '.16' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.24;Value '.24' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.68;Value '.68' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.45;Value '.45' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.21;Value '.21' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.38;Value '.38' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.28;Value '.28' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.65;Value '.65' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.02;Value '.02' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.31;Value '.31' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.77;Value '.77' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.39;Value '.39' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.35;Value '.35' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.61;Value '.61' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.26;Value '.26' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.46;Value '.46' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.4;Value '.4' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.62;Value '.62' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.29;Value '.29' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.03;Value '.03' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.37;Value '.37' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.51;Value '.51' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.71;Value '.71' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.17;Value '.17' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.98;Value '.98' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.3;Value '.3' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.59;Value '.59' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.91;Value '.91' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.09;Value '.09' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.66;Value '.66' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.97;Value '.97' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.036;Value '.036' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.14;Value '.14' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.69;Value '.69' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.78;Value '.78' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.75;Value '.75' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.42;Value '.42' does not correspond to the number format (16,4)
F_SAS_GARANTIE_BM.csv;SGAR_GAD_TAUX_APPEL_TTC;.41;Value '.41' does not correspond to the number format (16,4)
